temperature_K,log10_T,q_env,A1,A2,A3,A1_minus_photosphere,A2_minus_photosphere,A3_minus_photosphere,phi1_rad,phi2_rad,phi3_rad,delta_phi1_rad,delta_phi2_rad,delta_phi3_rad,A1_photosphere,A2_photosphere,A3_photosphere,phi1_photosphere_rad,phi2_photosphere_rad,phi3_photosphere_rad
27063.6013906,4.43238558827,0.999982029214,0.0499789393137,0.00424627817857,0.000400486534703,0.038073693632,0.00317570868662,0.000289666666156,2.45766064799,3.13509470652,4.17289549345,1.12069316563,0.751684178535,6.88802605548,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
28689.2063506,4.45771853422,0.999980616839,0.0511241826057,0.00432106812057,0.00040439502685,0.0392189369241,0.00325049862862,0.000293575158303,2.42082783153,3.10180179524,4.11035922846,1.08386034916,0.718391267251,6.82548979049,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
30240.9408868,4.48059529925,0.999979057171,0.0523150860558,0.00439917086731,0.000408788384639,0.0404098403741,0.00332860137537,0.000297968516091,2.3810900188,3.06761875702,4.04205915434,1.04412253644,0.684208229037,6.75718971637,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
31734.6642969,4.50153390852,0.99997733485,0.0535916161756,0.00449729470945,0.000414436075335,0.041686370494,0.00342672521751,0.000303616206788,2.3377070769,3.03166440726,3.97082366885,1.00073959453,0.648253879269,6.68595423088,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
33185.1262681,4.52094347445,0.999975432911,0.0549781760756,0.00462484477383,0.000422430706274,0.0430729303939,0.00355427528188,0.000311610837727,2.29120141253,2.99231447984,3.89806574684,0.954233930165,0.608903951851,6.61319630887,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
34601.9504643,4.53910058006,0.999973332625,0.0565048256637,0.00478315116457,0.00043318812524,0.0445995799821,0.00371258167263,0.000322368256693,2.24326755164,2.94953560234,3.82533837636,0.90630006928,0.566125074354,6.54046893838,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
35990.4102317,4.55618679693,0.999971013305,0.0582051905032,0.0049673452797,0.000445703477684,0.0462999448215,0.00389677578776,0.000334883609137,2.19658539629,2.90582635063,3.75574713669,0.859617913931,0.522415822646,6.47087769872,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
37352.6919435,4.57232190613,0.999968452109,0.060092626253,0.00516223659195,0.000456546788504,0.0481873805714,0.00409166710001,0.000345726919956,2.15440433216,2.8651110491,3.69273179722,0.817436849799,0.481700521114,6.40786235924,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
38685.9901732,4.58755371716,0.999965623813,0.06212662848,0.00534280898817,0.000462387599998,0.0502213827984,0.00427223949623,0.00035156773145,2.11936864376,2.8300455257,3.63673071241,0.782401161403,0.446634997713,6.35186127444,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
39987.6302741,4.60192566796,0.999962500561,0.064226038676,0.00548568119935,0.000460693959965,0.0523207929944,0.00441511170741,0.000349874091417,2.09280639275,2.80092052672,3.5855253234,0.755838910387,0.417509998737,6.30065588543,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
41262.8622093,4.61555934963,0.999959051593,0.0663065945554,0.00557937995432,0.000450143171652,0.0544013488737,0.00450881046238,0.000339323303105,2.07500371771,2.77815435457,3.53627596621,0.738036235348,0.394743826584,6.25140652823,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
42527.0141707,4.62866489189,0.999955242941,0.068300693644,0.00561833367782,0.000434540228512,0.0563954479624,0.00454776418587,0.000323720359964,2.06528321665,2.76234537478,3.49709549043,0.728315734286,0.378934846796,6.21222605246,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
43802.7399438,4.64150127729,0.999951037095,0.0701650620383,0.00559369658447,0.000410185973034,0.0582598163566,0.00452312709253,0.000299366104487,2.0632174139,2.75222530858,3.45863132558,0.726249931541,0.368814780592,6.17376188761,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
45115.8616722,4.65432925642,0.999946392632,0.0718630237262,0.0055052087702,0.00037913022157,0.0599577780446,0.00443463927826,0.000268310353023,2.06773305895,2.74944700446,3.42566504102,0.73076557659,0.366036476476,6.14079560305,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
46492.7140236,4.66738489897,0.999941263809,0.0733611264186,0.00534742896402,0.000340527590858,0.0614558807369,0.00427685947207,0.00022970772231,2.07774163995,2.75193008721,3.38644501985,0.740774157591,0.368519559221,6.10157558187,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
47958.4572292,4.68086520388,0.999935600115,0.0746189824353,0.00512618614528,0.00029869737207,0.0627137367537,0.00405561665333,0.000187877503523,2.09164976071,2.76280204424,3.35799525326,0.754682278351,0.379391516255,6.07312581529,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
49533.1162308,4.69489565121,0.999929345769,0.0755825203857,0.00483411159997,0.000254345516254,0.0636772747041,0.00376354210803,0.000143525647707,2.10783038945,2.77691469544,3.33369492793,0.770862907094,0.393504167451,6.04882548996,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
51221.7804602,4.7094546704,0.999922439173,0.0761831181665,0.00447654684484,0.000206171520847,0.0642778724848,0.0034059773529,9.53516522996e-05,2.12427764686,2.79218316142,3.27333837264,0.787310164498,0.408772633433,5.98846893466,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
53003.4787366,4.72430437425,0.999914812307,0.0763612465783,0.00406984283744,0.00016092140872,0.0644560008967,0.0029992733455,5.01015401726e-05,2.13807115815,2.80433248873,3.18259201692,0.801103675786,0.420921960746,5.89772257895,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
54818.936117,4.73893060284,0.999906390053,0.0761197614293,0.00364396032942,0.000122212135152,0.0642145157477,0.00257339083748,1.13922666051e-05,2.14684539621,2.80966066172,3.04028971724,0.809877913845,0.426250133733,5.75542027927,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
56564.4662588,4.75254369349,0.999897089465,0.0755618809345,0.00324738523342,9.36851159353e-05,0.0636566352529,0.00217681574148,-1.7134752612e-05,2.14875090223,2.80926850055,2.84243075874,0.811783419866,0.425857972558,5.55756132076,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
58224.3957069,4.76510498982,0.999886818943,0.0744654621185,0.00289514309402,7.42549788222e-05,0.0625602164369,0.00182457360208,-3.65648897252e-05,2.14374738793,2.8035286243,2.63480754754,0.806779905573,0.420118096314,5.34993810956,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
59852.6791647,4.77708359535,0.999875477334,0.072709817089,0.0025595580077,6.43523017584e-05,0.0608045714073,0.00148898851575,-4.64675667889e-05,2.13461377172,2.78740935002,2.3555438734,0.797646289354,0.403998822035,5.07067443543,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
61468.5626116,4.78865305764,0.999862952938,0.0704184059147,0.00223633344375,6.07354188565e-05,0.0585131602331,0.00116576395181,-5.00844496908e-05,2.12269844889,2.75918333031,2.0941101959,0.78573096653,0.375772802318,4.80924075792,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
63086.767475,4.79993827501,0.999849122405,0.0677078085656,0.00192945924025,5.69382216028e-05,0.0558025628839,0.000858889748312,-5.38816469446e-05,2.10890569713,2.72001526459,1.91033622852,0.771938214773,0.3366047366,4.62546679055,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
64720.6286984,4.81104272738,0.999833849521,0.0646969667459,0.00164649625862,5.28824581292e-05,0.0527917210642,0.00057592676668,-5.79374104182e-05,2.09489385373,2.6833724995,1.7489659563,0.757926371371,0.299961971517,4.46409651833,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
66381.1613556,4.82204484623,0.999816983867,0.0614959975109,0.00138510098475,4.93741737506e-05,0.0495907518292,0.000314531492802,-6.14456947968e-05,2.08240119762,2.64954816542,1.58565820737,0.745433715258,0.266137637429,4.3007887694,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
68076.3257975,4.83299610805,0.999798359338,0.0581957004168,0.00114154099641,4.82357896839e-05,0.0462904547352,7.09715044698e-05,-6.25840788635e-05,2.0721264071,2.60625862181,1.42481535482,0.735158924736,0.222848093826,4.13994591685,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
